sentence,audio_url
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/neighbor/my.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/neighbor/my.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/neighbor/my.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/neighbor/please.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/neighbor/please.wav
Galmudug is another regional administration that emerged just south of Puntland.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_KAwaRAe.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/neighbor/please.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/neighbor/please.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/neighbor/please.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/neighbor/return.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/neighbor/return.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/neighbor/return.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/neighbor/return.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/neighbor/return.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/neighbor/soon.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/neighbor/soon.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/neighbor/soon.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/neighbor/soon.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/neighbor/soon.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/neighbor/tools.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/neighbor/tools.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/neighbor/tools.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/neighbor/tools.wav
Please return my gardening tools soon.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/neighbor/tools.wav
"Hearing of the bill, Georgie Russell rides to Philadelphia to fetch Crockett.",https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_BoFqGL1.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/sibling/borrow.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/sibling/borrow.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/sibling/borrow.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/sibling/borrow.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/sibling/borrow.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/sibling/car.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/sibling/car.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/sibling/car.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/sibling/car.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/sibling/car.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/sibling/later.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/sibling/later.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/sibling/later.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/sibling/later.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/sibling/later.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/sibling/might.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/sibling/might.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/sibling/might.wav
"When Admiral Adama threatens to shoot Cally, Tyrol backs down.",https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_5405BKJ.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/sibling/might.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/sibling/might.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/sibling/my.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/sibling/my.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/sibling/my.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/sibling/my.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/sibling/my.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/sibling/you.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/sibling/you.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/sibling/you.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/sibling/you.wav
You might borrow my car later.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/sibling/you.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/teacher-student/before.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/teacher-student/before.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/teacher-student/before.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/teacher-student/before.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/teacher-student/before.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/teacher-student/class.wav
"The county was named for Fredrika Bremer, a Swedish traveler, poet, and author.",https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_se8U3dW.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/teacher-student/class.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/teacher-student/class.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/teacher-student/class.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/teacher-student/class.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/teacher-student/project.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/teacher-student/project.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/teacher-student/project.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/teacher-student/project.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/teacher-student/project.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/teacher-student/submit.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/teacher-student/submit.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/teacher-student/submit.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/teacher-student/submit.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/teacher-student/submit.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/teacher-student/tomorrow.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/teacher-student/tomorrow.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/teacher-student/tomorrow.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/teacher-student/tomorrow.wav
Considered a heretic by the Hasidim.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_kbKkmQo.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/teacher-student/tomorrow.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample2/Template2/Emphasis/teacher-student/your.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample2/Template2/Emphasis/teacher-student/your.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample2/Template2/Emphasis/teacher-student/your.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample2/Template2/Emphasis/teacher-student/your.wav
Submit your project before class tomorrow.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample2/Template2/Emphasis/teacher-student/your.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/colleagues/at.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/colleagues/at.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/colleagues/at.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/colleagues/at.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/colleagues/at.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/colleagues/meeting.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/colleagues/meeting.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/colleagues/meeting.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/colleagues/meeting.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/colleagues/meeting.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/colleagues/nine.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/colleagues/nine.wav
A disease is an abnormal condition affecting the body of an organism.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_79NOSGu.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/colleagues/nine.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/colleagues/nine.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/colleagues/nine.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/colleagues/our.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/colleagues/our.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/colleagues/our.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/colleagues/our.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/colleagues/our.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/colleagues/sharp.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/colleagues/sharp.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/colleagues/sharp.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/colleagues/sharp.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/colleagues/sharp.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/colleagues/starts.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/colleagues/starts.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/colleagues/starts.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/colleagues/starts.wav
Our meeting starts at nine sharp.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/colleagues/starts.wav
The other seven places were generally determined by continental qualifying tournaments.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_bxHEBya.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/customer/for.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/customer/for.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/customer/for.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/customer/for.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/customer/for.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/customer/is.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/customer/is.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/customer/is.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/customer/is.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/customer/is.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/customer/order.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/customer/order.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/customer/order.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/customer/order.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/customer/order.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/customer/pickup.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/customer/pickup.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/customer/pickup.wav
She graduated from Shimizugaoka High School.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_3hFySLU.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/customer/pickup.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/customer/pickup.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/customer/ready.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/customer/ready.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/customer/ready.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/customer/ready.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/customer/ready.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/customer/your.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/customer/your.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/customer/your.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/customer/your.wav
Your order is ready for pickup.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/customer/your.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/family/always.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/family/always.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/family/always.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/family/always.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/family/always.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/family/breakfast.wav
"Apart from alignment, there are no restrictions on multi-class combinations.",https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_wy2sae1.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample3/Template1/Emphasis/family/breakfast.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample3/Template1/Emphasis/family/breakfast.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample3/Template1/Emphasis/family/breakfast.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample3/Template1/Emphasis/family/breakfast.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample3/Template1/Emphasis/family/make.wav
